TransactionNo,CustomerNo,TotalPrice
581538,14446,12.04
581538,14446,6.02
581538,14446,6.02
581538,14446,6.19
581538,14446,6.19
581538,14446,6.19
581538,14446,6.19
581538,14446,6.19
581538,14446,6.19
581538,14446,6.19
581538,14446,6.19
581538,14446,6.19
581538,14446,6.19
581538,14446,6.19
581538,14446,6.19
581566,18102,891.36
581567,16626,519.96
581567,16626,148.56
581567,16626,148.56
581567,16626,297.12
581567,16626,12.38
581567,16626,12.38
581567,16626,12.38
581567,16626,24.76
581567,16626,891.36
581567,16626,24.76
581567,16626,18.57
581567,16626,148.56
581570,12662,37.14
581570,12662,37.14
581570,12662,24.76
581570,12662,74.28
581570,12662,37.14
581570,12662,49.52
581570,12662,74.28
581570,12662,74.28
581570,12662,18.57
581570,12662,123.8
581570,12662,12.38
581570,12662,24.76
581571,15311,37.14
581571,15311,6.19
581571,15311,6.19
581571,15311,6.19
581571,15311,24.76
581571,15311,12.38
581571,15311,61.9
581571,15311,6.19
581571,15311,6.19
581571,15311,6.19
581571,15311,12.38
581571,15311,12.38
581571,15311,6.19
581571,15311,49.52
581571,15311,222.84
581571,15311,594.24
581571,15311,297.12
581571,15311,148.56
581571,15311,6.19
581571,15311,148.56
581572,16705,297.12
581572,16705,24.76
581572,16705,24.76
581572,16705,24.76
581574,12526,37.14
581574,12526,37.14
581574,12526,37.14
581574,12526,37.14
581574,12526,12.38
581574,12526,12.38
581574,12526,12.38
581574,12526,74.28
581574,12526,74.28
581574,12526,74.28
581574,12526,61.9
581574,12526,61.9
581578,12713,148.56
581578,12713,148.56
581578,12713,148.56
581578,12713,24.16
581578,12713,74.28
581578,12713,74.28
581578,12713,86.88
581578,12713,57.92
581578,12713,57.92
581578,12713,57.92
581578,12713,86.88
581578,12713,86.88
581578,12713,173.76
581578,12713,173.76
581578,12713,86.88
581578,12713,86.88
581578,12713,43.44
581578,12713,37.14
581578,12713,74.28
581578,12713,74.28
581578,12713,74.28
581578,12713,154.75
581578,12713,154.75
581578,12713,154.75
581578,12713,154.75
581578,12713,74.28
581578,12713,61.9
581578,12713,37.14
581578,12713,61.9
581578,12713,61.9
581578,12713,55.71
581578,12713,74.28
581578,12713,74.28
581578,12713,74.28
581578,12713,74.28
581578,12713,61.9
581578,12713,61.9
581579,17581,61.9
581579,17581,60.4
581579,17581,72.48
581579,17581,154.75
581579,17581,74.28
581579,17581,74.28
581579,17581,74.28
581579,17581,74.28
581579,17581,148.56
581579,17581,37.14
581579,17581,74.28
581579,17581,74.28
581579,17581,49.52
581579,17581,148.56
581579,17581,148.56
581579,17581,49.52
581579,17581,92.85
581579,17581,148.56
581579,17581,37.14
581579,17581,148.56
581579,17581,28.96
581579,17581,61.9
581579,17581,61.9
581579,17581,61.9
581579,17581,61.9
581579,17581,181.2
581579,17581,144.8
581579,17581,217.2
581579,17581,144.8
581579,17581,289.6
581580,12748,28.96
581580,12748,7.24
581580,12748,14.48
581580,12748,7.24
581580,12748,14.48
581580,12748,14.48
581580,12748,7.24
581580,12748,7.24
581580,12748,7.24
581580,12748,7.24
581580,12748,7.24
581580,12748,7.24
581580,12748,14.48
581580,12748,14.48
581580,12748,181
581580,12748,7.24
581580,12748,173.76
581580,12748,14.48
581580,12748,14.48
581580,12748,7.24
581580,12748,7.24
581580,12748,7.24
581580,12748,14.48
581580,12748,7.24
581581,17581,43.44
581581,17581,43.44
581581,17581,72.4
581582,17581,38.34
581582,17581,86.88
581583,13777,260.64
581583,13777,289.6
581584,13777,521.28
581584,13777,347.52
581585,15804,86.88
581585,15804,173.76
581585,15804,86.88
581585,15804,86.88
581585,15804,173.76
581585,15804,86.88
581585,15804,115.84
581585,15804,153.36
581585,15804,28.96
581585,15804,21.72
581585,15804,57.92
581585,15804,28.96
581585,15804,61.9
581585,15804,148.56
581585,15804,154.75
581585,15804,74.28
581585,15804,74.28
581585,15804,74.28
581585,15804,24.76
581585,15804,74.28
581585,15804,74.28
581586,13113,49.52
581586,13113,148.56
581586,13113,148.56
581586,13113,61.9
581587,12680,74.28
581587,12680,74.28
581587,12680,74.28
581587,12680,24.76
581587,12680,24.76
581587,12680,24.76
581587,12680,24.76
581587,12680,49.52
581587,12680,74.28
581587,12680,24.76
581587,12680,74.28
581587,12680,37.14
581587,12680,24.76
581587,12680,24.76
581587,12680,18.57
581476,12433,40.9
581480,14441,40.9
581485,17389,245.4
C581484,16446,-501359.05
C581490,14397,-74.28
C581490,14397,-66.44
C581568,15311,-30.95
C581569,17315,-6.19
C581569,17315,-30.95
581214,14251,74.28
581214,14251,371.4
581214,14251,247.6
581214,14251,74.28
581214,14251,74.28
581214,14251,74.28
581214,14251,247.6
581214,14251,74.28
581214,14251,74.28
581214,14251,74.28
581215,13408,148.56
581215,13408,297.12
581215,13408,74.28
581215,13408,222.84
581215,13408,222.84
581215,13408,297.12
581215,13408,222.84
581215,13408,198.08
581216,16523,24.76
581216,16523,24.76
581216,16523,24.76
581216,16523,12.38
581216,16523,14.48
581216,16523,14.48
581216,16523,14.48
581216,16523,14.48
581216,16523,144.8
581216,16523,217.2
581216,16523,173.76
581216,16523,115.84
581216,16523,347.52
581216,16523,297.12
581216,16523,198.08
581216,16523,57.92
581216,16523,217.2
581216,16523,217.2
581216,16523,144.8
581216,16523,144.8
581216,16523,217.2
581216,16523,217.2
581216,16523,217.2
581216,16523,185.7
581217,16217,6.19
581217,16217,24.76
581217,16217,12.38
581217,16217,12.38
581217,16217,30.95
581217,16217,6.19
581217,16217,6.19
581217,16217,12.38
581217,16217,6.19
581217,16217,12.38
581217,16217,6.19
581217,16217,61.9
581217,16217,6.19
581217,16217,6.19
581217,16217,18.57
581217,16217,12.38
581217,16217,30.95
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,43.33
581217,16217,6.19
581217,16217,37.14
581217,16217,12.38
581217,16217,12.38
581217,16217,18.57
581217,16217,6.19
581217,16217,6.19
581217,16217,12.38
581217,16217,6.19
581217,16217,12.38
581217,16217,55.71
581217,16217,6.19
581217,16217,37.14
581217,16217,18.57
581217,16217,6.19
581217,16217,43.33
581217,16217,12.38
581217,16217,24.76
581217,16217,6.19
581217,16217,12.38
581217,16217,24.76
581217,16217,105.23
581217,16217,18.57
581217,16217,6.19
581217,16217,6.19
581217,16217,12.38
581217,16217,6.19
581217,16217,6.19
581217,16217,21.72
581217,16217,14.48
581217,16217,14.48
581217,16217,14.48
581217,16217,21.72
581217,16217,7.24
581217,16217,7.24
581217,16217,7.24
581217,16217,7.24
581217,16217,7.24
581217,16217,7.24
581217,16217,12.38
581217,16217,21.72
581217,16217,12.38
581217,16217,7.24
581217,16217,14.48
581217,16217,7.24
581217,16217,28.96
581217,16217,14.48
581217,16217,7.24
581217,16217,6.19
581217,16217,61.9
581217,16217,12.08
581217,16217,6.19
581217,16217,6.19
581217,16217,24.76
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,12.38
581217,16217,6.19
581217,16217,6.19
581217,16217,99.04
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,30.95
581217,16217,12.38
581217,16217,12.38
581217,16217,12.38
581217,16217,6.19
581217,16217,6.19
581217,16217,30.95
581217,16217,6.19
581217,16217,30.95
581217,16217,92.85
581217,16217,49.52
581217,16217,55.71
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,12.38
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,18.57
581217,16217,12.38
581217,16217,6.19
581217,16217,6.19
581217,16217,12.38
581217,16217,24.76
581217,16217,24.76
581217,16217,6.19
581217,16217,6.19
581217,16217,86.66
581217,16217,136.18
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,12.38
581217,16217,12.38
581217,16217,12.38
581217,16217,6.19
581217,16217,6.19
581217,16217,12.38
581217,16217,7.24
581217,16217,7.24
581217,16217,94.12
581217,16217,21.72
581217,16217,43.44
581217,16217,7.24
581217,16217,7.24
581217,16217,7.24
581217,16217,28.96
581217,16217,18.57
581217,16217,14.48
581217,16217,18.57
581217,16217,43.44
581217,16217,7.24
581217,16217,21.72
581217,16217,55.71
581217,16217,6.19
581217,16217,24.76
581217,16217,12.08
581217,16217,24.16
581217,16217,66.44
581217,16217,18.12
581217,16217,24.16
581217,16217,18.12
581217,16217,12.08
581217,16217,18.12
581217,16217,43.33
581217,16217,6.19
581217,16217,6.19
581217,16217,18.57
581217,16217,12.38
581217,16217,43.33
581217,16217,6.19
581217,16217,12.38
581217,16217,6.19
581217,16217,30.95
581217,16217,49.52
581217,16217,6.19
581217,16217,24.76
581217,16217,6.19
581217,16217,6.19
581217,16217,167.13
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,18.57
581217,16217,18.57
581217,16217,12.38
581217,16217,6.19
581217,16217,12.38
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,12.38
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,12.38
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,61.9
581217,16217,37.14
581217,16217,6.19
581217,16217,6.04
581217,16217,18.57
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,7.24
581217,16217,6.19
581217,16217,6.19
581217,16217,18.57
581217,16217,6.19
581217,16217,12.38
581217,16217,37.14
581217,16217,6.19
581217,16217,49.52
581217,16217,18.57
581217,16217,18.57
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,37.14
581217,16217,12.38
581217,16217,6.19
581217,16217,24.76
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,12.38
581217,16217,6.19
581217,16217,12.38
581217,16217,24.76
581217,16217,6.19
581217,16217,30.95
581217,16217,37.14
581217,16217,12.38
581217,16217,6.19
581217,16217,12.38
581217,16217,14.48
581217,16217,7.24
581217,16217,7.24
581217,16217,28.96
581217,16217,7.24
581217,16217,14.48
581217,16217,7.24
581217,16217,50.68
581217,16217,7.24
581217,16217,130.32
581217,16217,80.47
581217,16217,68.09
581217,16217,43.44
581217,16217,36.2
581217,16217,14.48
581217,16217,7.24
581217,16217,7.24
581217,16217,30.95
581217,16217,37.14
581217,16217,37.14
581217,16217,6.19
581217,16217,12.38
581217,16217,6.19
581217,16217,30.95
581217,16217,6.19
581217,16217,12.38
581217,16217,6.19
581217,16217,117.61
581217,16217,12.38
581217,16217,6.19
581217,16217,18.57
581217,16217,24.76
581217,16217,6.19
581217,16217,18.57
581217,16217,6.19
581217,16217,24.76
581217,16217,6.19
581217,16217,12.38
581217,16217,6.19
581217,16217,12.38
581217,16217,12.38
581217,16217,6.19
581217,16217,24.76
581217,16217,18.57
581217,16217,6.19
581217,16217,42.28
581217,16217,6.04
581217,16217,55.71
581217,16217,6.19
581217,16217,37.14
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,30.95
581217,16217,18.57
581217,16217,6.19
581217,16217,30.95
581217,16217,30.95
581217,16217,37.14
581217,16217,12.38
581217,16217,37.14
581217,16217,6.19
581217,16217,18.57
581217,16217,6.19
581217,16217,6.19
581217,16217,12.38
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,24.76
581217,16217,6.19
581217,16217,6.19
581217,16217,12.38
581217,16217,21.72
581217,16217,7.24
581217,16217,7.24
581217,16217,14.48
581217,16217,14.48
581217,16217,14.48
581217,16217,7.24
581217,16217,80.47
581217,16217,30.95
581217,16217,24.76
581217,16217,6.19
581217,16217,18.57
581217,16217,68.09
581217,16217,6.19
581217,16217,55.71
581217,16217,18.57
581217,16217,18.57
581217,16217,68.09
581217,16217,37.14
581217,16217,18.12
581217,16217,12.38
581217,16217,6.19
581217,16217,12.38
581217,16217,18.57
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,12.38
581217,16217,6.19
581217,16217,12.38
581217,16217,24.76
581217,16217,30.95
581217,16217,18.57
581217,16217,6.19
581217,16217,12.38
581217,16217,6.19
581217,16217,6.19
581217,16217,12.38
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,74.28
581217,16217,55.71
581217,16217,18.57
581217,16217,61.9
581217,16217,6.19
581217,16217,6.19
581217,16217,12.38
581217,16217,18.57
581217,16217,6.19
581217,16217,12.38
581217,16217,12.38
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,12.38
581217,16217,12.38
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,50.68
581217,16217,7.24
581217,16217,7.24
581217,16217,21.72
581217,16217,7.24
581217,16217,7.24
581217,16217,21.72
581217,16217,7.24
581217,16217,14.48
581217,16217,21.72
581217,16217,7.24
581217,16217,28.96
581217,16217,14.48
581217,16217,289.6
581217,16217,14.48
581217,16217,14.48
581217,16217,7.24
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,12.38
581217,16217,37.14
581217,16217,37.14
581217,16217,6.19
581217,16217,6.19
581217,16217,18.57
581217,16217,18.57
581217,16217,18.57
581217,16217,6.19
581217,16217,12.38
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,24.76
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,36.24
581217,16217,42.28
581217,16217,37.14
581217,16217,18.57
581217,16217,12.38
581217,16217,6.19
581217,16217,24.76
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,12.38
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,12.38
581217,16217,6.19
581217,16217,6.19
581217,16217,12.38
581217,16217,6.19
581217,16217,6.19
581217,16217,7.24
581217,16217,36.2
581217,16217,7.24
581217,16217,14.48
581217,16217,7.24
581217,16217,14.48
581217,16217,14.48
581217,16217,28.96
581217,16217,7.24
581217,16217,14.48
581217,16217,14.48
581217,16217,21.72
581217,16217,21.72
581217,16217,7.24
581217,16217,21.72
581217,16217,12.38
581217,16217,6.19
581217,16217,43.33
581217,16217,6.19
581217,16217,61.9
581217,16217,37.14
581217,16217,6.19
581217,16217,6.19
581217,16217,6.02
581217,16217,6.02
581217,16217,18.06
581217,16217,6.02
581217,16217,12.38
581217,16217,6.19
581217,16217,6.19
581217,16217,24.76
581217,16217,12.38
581217,16217,6.19
581217,16217,30.95
581217,16217,6.19
581217,16217,6.19
581217,16217,24.76
581217,16217,18.57
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,12.38
581217,16217,30.95
581217,16217,6.19
581217,16217,6.19
581217,16217,12.38
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,18.57
581217,16217,6.19
581217,16217,6.19
581217,16217,12.08
581217,16217,6.19
581217,16217,6.19
581217,16217,101.36
581217,16217,7.24
581217,16217,7.24
581217,16217,12.38
581217,16217,7.24
581217,16217,36.2
581217,16217,7.24
581217,16217,7.24
581217,16217,7.24
581217,16217,21.72
581217,16217,14.48
581217,16217,6.19
581217,16217,7.24
581217,16217,7.24
581217,16217,6.02
581217,16217,12.04
581217,16217,6.02
581217,16217,6.02
581217,16217,6.04
581217,16217,37.14
581217,16217,24.76
581217,16217,6.19
581217,16217,37.14
581217,16217,6.19
581217,16217,18.57
581217,16217,12.38
581217,16217,6.19
581217,16217,18.57
581217,16217,18.57
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,12.38
581217,16217,6.19
581217,16217,6.19
581217,16217,12.08
581217,16217,12.38
581217,16217,18.57
581217,16217,6.19
581217,16217,18.57
581217,16217,6.19
581217,16217,12.38
581217,16217,74.28
581217,16217,18.57
581217,16217,18.57
581217,16217,6.19
581217,16217,12.08
581217,16217,12.38
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,18.57
581217,16217,6.19
581217,16217,6.19
581217,16217,12.38
581217,16217,6.19
581217,16217,12.38
581217,16217,24.76
581217,16217,18.57
581217,16217,18.57
581217,16217,6.19
581217,16217,6.19
581217,16217,12.38
581217,16217,6.19
581217,16217,7.24
581217,16217,7.24
581217,16217,14.48
581217,16217,7.24
581217,16217,7.24
581217,16217,7.24
581217,16217,21.72
581217,16217,28.96
581217,16217,28.96
581217,16217,7.24
581217,16217,7.24
581217,16217,21.72
581217,16217,14.48
581217,16217,65.16
581217,16217,7.24
581217,16217,7.24
581217,16217,362
581217,16217,79.64
581217,16217,14.48
581217,16217,28.96
581217,16217,7.24
581217,16217,57.92
581217,16217,14.48
581217,16217,101.36
581217,16217,6.19
581217,16217,24.76
581217,16217,24.76
581217,16217,12.38
581217,16217,12.38
581217,16217,12.38
581217,16217,6.19
581217,16217,12.38
581217,16217,24.76
581217,16217,12.38
581217,16217,24.76
581217,16217,18.57
581217,16217,6.19
581217,16217,6.19
581217,16217,24.76
581217,16217,74.28
581217,16217,6.19
581217,16217,12.38
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,12.38
581217,16217,6.19
581217,16217,12.38
581217,16217,6.19
581217,16217,6.19
581217,16217,18.57
581217,16217,18.57
581217,16217,18.57
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,12.38
581217,16217,6.19
581217,16217,6.19
581217,16217,12.38
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,12.38
581217,16217,6.04
581217,16217,6.04
581217,16217,6.04
581217,16217,6.19
581217,16217,12.38
581217,16217,6.19
581217,16217,6.04
581217,16217,6.19
581217,16217,6.19
581217,16217,18.57
581217,16217,6.19
581217,16217,18.57
581217,16217,24.76
581217,16217,80.47
581217,16217,30.95
581217,16217,12.38
581217,16217,6.19
581217,16217,6.19
581217,16217,6.19
581217,16217,12.38
581217,16217,12.38
581217,16217,6.19
581217,16217,12.38
581217,16217,18.57
581217,16217,6.19
581217,16217,80.47
581217,16217,6.19
581217,16217,37.14
581217,16217,12.38
581217,16217,37.14
581217,16217,6.19
581217,16217,18.57
581217,16217,24.76
581217,16217,30.95
581217,16217,6.19
581217,16217,12.38
581217,16217,6.19
581217,16217,6.19
581217,16217,49.52
581217,16217,6.19
581217,16217,6.19
581217,16217,14.48
581218,14191,173.76
581218,14191,86.88
581218,14191,86.88
581218,14191,173.76
581218,14191,231.68
581218,14191,173.76
581218,14191,57.92
581218,14191,115.84
581218,14191,130.32
581218,14191,86.88
581218,14191,43.44
581218,14191,43.44
581218,14191,43.44
581218,14191,43.44
581218,14191,43.44
581218,14191,37.14
581218,14191,37.14
581218,14191,37.14
581218,14191,445.68
581218,14191,148.56
581218,14191,99.04
581218,14191,99.04
581218,14191,148.56
581218,14191,37.14
581218,14191,61.9
581218,14191,61.9
581218,14191,111.42
581218,14191,61.9
581218,14191,61.9
581218,14191,61.9
581218,14191,61.9
581218,14191,61.9
581219,16219,49.52
581219,16219,60.2
581219,16219,6.02
581219,16219,6.02
581219,16219,6.19
581219,16219,12.38
581219,16219,6.19
581219,16219,18.57
581219,16219,55.71
581219,16219,61.9
581219,16219,43.33
581219,16219,49.52
581219,16219,37.14
581219,16219,6.19
581219,16219,6.19
581219,16219,12.38
581219,16219,12.38
581219,16219,12.38
581219,16219,12.38
581219,16219,36.24
581219,16219,24.76
581219,16219,12.38
581219,16219,6.19
581219,16219,12.38
581219,16219,6.19
581219,16219,6.19
581219,16219,6.19
581219,16219,6.04
581219,16219,6.04
581219,16219,18.12
581219,16219,12.08
581219,16219,117.61
581219,16219,6.19
581219,16219,30.95
581219,16219,24.76
581219,16219,6.19
